Obs,Age,Pop,CNTRY,deaths,ax,a,MID,LOW,HIGH,width,mx_base,mx_low,mx_mid,mx_high,qx_base,qx_low,qx_mid,qx_high,agecountry,lx_base,dx_base,Lx_base,Tx_base,ex_base,lx_low,dx_low,Lx_low,Tx_low,ex_low,lx_mid,dx_mid,Lx_mid,Tx_mid,ex_mid,lx_high,dx_high,Lx_high,Tx_high,ex_high,DIF_LOW,DIF_MID,DIF_HIGH
301,50,4491569,ITA,11317,2.69,,41965,23694,57401,5,0.00251961,0.002601832,0.002665236,0.002718802,0.002505029,0.002586288,0.002648928,0.002701834,ITA50,99295.91339,248.7391922,495904.9794,3459339.278,34.83868731,99242.11746,256.6687166,495617.6826,3414404.745,34.40479539,99200.65994,262.775379,495396.2886,3382059.274,34.09311265,99165.65263,267.9290984,495209.3469,3356151.404,33.84388964,-0.43389192,-0.745574661,-0.994797668
302,55,3943819,ITA,15645,2.69,,41965,23694,57401,5,0.003966967,0.004075908,0.004159914,0.004230886,0.003930945,0.004037889,0.00412032,0.004189936,ITA55,99047.1742,389.3490008,494336.4748,2963434.298,29.91942296,98985.44874,399.6923034,494003.9545,2918787.063,29.48703168,98937.88456,407.6557886,493747.7379,2886662.986,29.17651816,98897.72353,414.3751715,493531.411,2860942.057,28.9282903,-0.432391288,-0.742904805,-0.991132659
303,60,3631039,ITA,23059,2.67,,41965,23694,57401,5,0.006350524,0.006491686,0.00660054,0.006692503,0.006257927,0.006394958,0.006500566,0.006589745,ITA60,98657.8252,617.3934793,491850.5992,2469097.823,25.02688275,98585.75644,630.4518041,491459.8295,2424783.108,24.59567381,98530.22878,640.5022248,491158.7737,2392915.248,24.28610262,98483.34836,648.9802015,490904.6179,2367410.646,24.03868964,-0.431208935,-0.740780124,-0.98819311
304,65,6491920,ITA,35548,2.67,,41965,23694,57401,5,0.00547573,0.005602929,0.005701016,0.005783883,0.005406748,0.005530727,0.00562628,0.005706973,ITA65,98040.43172,530.0799181,488967.0724,1977247.224,20.16767154,97955.30463,541.7640278,488514.213,1933323.279,19.73679002,97889.72655,550.7550251,488165.3735,1901756.474,19.42753894,97834.36816,558.338145,487870.9129,1876506.028,19.18043795,-0.430881521,-0.740132602,-0.987233587
305,75,2645596,ITA,75141,2.7,,41965,23694,57401,5,0.028402296,0.02953629,0.030410739,0.031149506,0.026660679,0.027657425,0.028422721,0.029067031,ITA75,97510.3518,2599.692226,481572.4669,1488280.152,15.26279133,97413.54061,2694.207705,480871.0253,1444809.066,14.83170673,97338.97153,2766.638403,480331.5893,1413591.1,14.52235501,97276.03001,2827.525427,479876.8416,1388635.115,14.27520341,-0.431084601,-0.740436322,-0.987587922
306,80,3872779.99,ITA,365119,14.21,,41965,23694,57401,5,0.094278271,0.098262885,0.101335515,0.103931383,1,1,1,1,ITA80,94910.65958,94910.65958,1006707.685,1006707.685,10.606898,94719.3329,94719.3329,963938.0403,963938.0403,10.1767824,94572.33312,94572.33312,933259.5111,933259.5111,9.868208601,94448.50459,94448.50459,908758.2734,908758.2734,9.621732788,-0.430115595,-0.738689397,-0.98516521
307,0,30461,LTU,110,0.06,,15,1,25,1,0.003611175,0.003611224,0.003611917,0.003612412,0.003598958,0.003599007,0.003599695,0.003600187,LTU0,100000,359.8958265,99661.69792,8075756.707,80.75756707,100000,359.9007402,99661.6933,8075742.567,80.75742567,100000,359.9695322,99661.62864,8075544.61,80.7554461,100000,360.0186692,99661.58245,8075403.225,80.75403225,-0.000141405,-0.002120972,-0.003534826
308,1,120560,LTU,27,1.62,,15,1,25,4,0.000223955,0.000223968,0.000224145,0.000224272,0.000223836,0.000223848,0.000224025,0.000224152,LTU1,99640.10417,22.30299952,398507.3356,7976095.009,80.04904326,99640.09926,22.30425999,398507.3129,7976080.873,80.04890534,99640.03047,22.32190653,398506.9957,7975882.981,80.04697453,99639.98133,22.33451117,398506.7692,7975741.642,80.04559551,-0.000137922,-0.002068725,-0.00344775
309,5,134535,LTU,22,2.52,,15,1,25,5,0.000163526,0.00016353,0.000163589,0.000163631,0.00016346,0.000163464,0.000163523,0.000163565,LTU5,99617.80117,16.28351876,498048.6227,7577587.674,76.0666024,99617.795,16.28393459,498048.5908,7577573.56,76.06646544,99617.70856,16.28975618,498048.1442,7577375.986,76.06454811,99617.64682,16.29391445,498047.8252,7577234.873,76.06317871,-0.000136959,-0.002054287,-0.003423686
310,10,151020,LTU,24,3.08,,15,1,25,5,0.000158919,0.000158923,0.000158976,0.000159014,0.000158871,0.000158875,0.000158928,0.000158966,LTU10,99601.51766,15.82378006,497977.2066,7079539.051,71.07862629,99601.51107,15.82415657,497977.1729,7079524.97,71.07848961,99601.41881,15.82942776,497976.7015,7079327.841,71.07657628,99601.35291,15.83319289,497976.3648,7079187.048,71.07520974,-0.000136674,-0.002050005,-0.00341655
311,15,187705,LTU,125,2.86,,15,1,25,5,0.000665939,0.000665958,0.000666231,0.000666425,0.000664991,0.00066501,0.000665282,0.000665476,LTU15,99585.69388,66.22357916,497786.7509,6581561.844,66.089431,99585.68691,66.22550785,497786.712,6581547.797,66.08929457,99585.58938,66.2525094,497786.1665,6581351.14,66.08738454,99585.51971,66.27179617,497785.7769,6581210.683,66.08602036,-0.000136438,-0.002046463,-0.003410647
312,20,214878,LTU,217,2.57,,15,1,25,5,0.001009875,0.001009905,0.001010324,0.001010623,0.001007403,0.001007433,0.001007849,0.001008147,LTU20,99519.4703,100.2562335,497353.7288,6083775.093,61.13150598,99519.4614,100.259185,497353.6772,6083761.085,61.13137068,99519.33687,100.3005064,497352.9541,6083564.973,61.12947659,99519.24792,100.3300216,497352.4376,6083424.906,61.12812379,-0.0001353,-0.002029389,-0.00338219
313,25,194659,LTU,293,2.64,,15,1,25,5,0.001505196,0.001505267,0.001506256,0.001506963,0.001499868,0.001499939,0.001500921,0.001501623,LTU25,99419.21406,149.1157315,496744.1572,5586421.365,56.19056052,99419.20222,149.1226902,496744.0815,5586407.408,56.19042683,99419.03636,149.2201114,496743.0223,5586212.019,56.18855527,99418.91789,149.2896974,496742.2658,5586072.468,56.18721856,-0.00013369,-0.002005252,-0.003341963
314,30,175956,LTU,340,2.65,,15,1,25,5,0.001932301,0.001932437,0.001934335,0.00193569,0.001923567,0.001923701,0.001925581,0.001926925,LTU30,99270.09833,190.9526375,495901.753,5089677.207,51.27099996,99270.07953,190.9659361,495901.6277,5089663.326,51.27086984,99269.81625,191.1521163,495899.8738,5089468.997,51.26904823,99269.6282,191.2851006,495898.621,5089330.203,51.2677472,-0.000130122,-0.001951731,-0.003252763
315,35,189225,LTU,560,2.58,,15,1,25,5,0.00295944,0.002959654,0.00296265,0.00296479,0.002938395,0.002938606,0.00294156,0.00294367,LTU35,99079.14569,291.1337148,494691.1849,4593775.454,46.36470594,99079.11359,291.1545233,494690.974,4593761.698,46.36458212,99078.66413,291.4458397,494688.0217,4593569.123,46.36284879,99078.3431,291.6539187,494685.913,4593431.582,46.3616108,-0.000123817,-0.00185715,-0.003095133
316,40,212264,LTU,878,2.62,,15,1,25,5,0.004136358,0.004136663,0.00414092,0.004143961,0.004096035,0.004096333,0.004100508,0.00410349,LTU40,98788.01198,404.6391492,492977.0187,4099084.27,41.49374188,98787.95907,404.6683912,492976.6846,4099070.724,41.49362699,98787.21829,405.0777708,492972.0064,4098881.101,41.49201863,98786.68918,405.3701761,492968.6649,4098745.669,41.4908699,-0.00011489,-0.001723252,-0.002871976
317,45,216934,LTU,1340,2.5,,15,1,25,5,0.006176994,0.006177454,0.006183891,0.00618849,0.006083056,0.006083502,0.006089746,0.006094205,LTU45,98383.37283,598.4716075,490420.6851,3606107.251,36.65362497,98383.29067,598.5149826,490420.1659,3606094.04,36.65352129,98382.14052,599.1222156,490412.8971,3605909.095,36.65206994,98381.319,599.5559328,490407.7052,3605777.004,36.65103335,-0.000103674,-0.001555032,-0.002591619
318,50,238522,LTU,2060,2.62,,15,1,25,5,0.00863652,0.008637066,0.008644716,0.00865018,0.008462572,0.008463097,0.008470442,0.008475688,LTU50,97784.90122,827.5118086,486955.028,3115686.566,31.86265494,97784.77569,827.5620471,486954.2808,3115673.874,31.86256605,97783.01831,828.2653577,486943.82,3115496.198,31.86132165,97781.76307,828.7676913,486936.3482,3115369.299,31.86043287,-8.88909E-05,-0.00133329,-0.002222063
319,55,191340,LTU,2357,2.61,,15,1,25,5,0.012318386,0.012319152,0.012329881,0.012337544,0.011966093,0.011966816,0.011976939,0.01198417,LTU55,96957.38941,1160.201144,482014.0663,2628731.538,27.11223511,96957.21365,1160.269152,482013.025,2628719.593,27.11216107,96954.75295,1161.221205,481998.4461,2628552.378,27.1111245,96952.99538,1161.901184,481988.0331,2628432.95,27.11038416,-7.40451E-05,-0.001110615,-0.001850951
320,60,171648,LTU,2998,2.62,,15,1,25,5,0.017465977,0.017466858,0.017479201,0.017488017,0.01676891,0.016769722,0.016781099,0.016789224,LTU60,95797.18827,1606.414396,475162.6751,2146717.471,22.40898204,95796.94449,1606.488155,475161.2807,2146706.568,22.40892525,95793.53174,1607.52071,475141.7594,2146553.932,22.4081302,95791.09419,1608.258167,475127.8165,2146444.917,22.40756237,-5.67923E-05,-0.000851838,-0.001419674
321,65,280133,LTU,3191,2.61,,15,1,25,5,0.011391018,0.011391428,0.011397173,0.011401277,0.011089122,0.011089511,0.011094955,0.011098844,LTU65,94190.77387,1044.492953,468457.5312,1671554.796,17.74648118,94190.45634,1044.526064,468455.8644,1671545.287,17.74644006,94186.01103,1044.989581,468432.5301,1671412.172,17.74586432,94182.83603,1045.32063,468415.8638,1671317.101,17.74545311,-4.11267E-05,-0.000616867,-0.001028072
322,75,119019,LTU,5529,2.63,,15,1,25,5,0.046454768,0.046455247,0.046461962,0.046466759,0.041847455,0.041847844,0.041853293,0.041857185,LTU75,93146.28092,3897.934801,456493.2991,1203097.265,12.91621365,93145.93028,3897.956381,456491.4948,1203089.423,12.91617808,93141.02145,3898.258474,456466.2347,1202979.642,12.91568016,93137.5154,3898.474224,456448.1931,1202901.237,12.91532453,-3.55683E-05,-0.000533495,-0.000889124
323,80,142873.87,LTU,17079.01,13.45,,15,1,25,5,0.119539073,0.119539541,0.119546095,0.119550777,1,1,1,1,LTU80,89248.34612,89248.34612,746603.966,746603.966,8.365465563,89247.97389,89247.97389,746597.9283,746597.9283,8.365432802,89242.76298,89242.76298,746513.4077,746513.4077,8.364974176,89239.04117,89239.04117,746453.0439,746453.0439,8.364646617,-3.27609E-05,-0.000491387,-0.000818946
324,0,6114,LUX,17,0.06,,392,12,820,1,0.002780504,0.002790404,0.003103898,0.003456991,0.002773255,0.002783104,0.003094868,0.003445794,LUX0,100000,277.3255378,99739.31399,8444052.921,84.44052921,100000,278.3103553,99738.38827,8440250.699,84.40250699,100000,309.4867901,99709.08242,8330824.632,83.30824632,100000,344.5793698,99676.09539,8228374.855,82.28374855,-0.038022224,-1.132282896,-2.156780663
325,1,24960,LUX,6,1.67,,392,12,820,4,0.000240385,0.000241182,0.000266448,0.000294905,0.00024025,0.000241047,0.000266283,0.000294702,LUX1,99722.67446,23.95837775,398834.8748,8344313.608,83.67518874,99721.68964,24.03761549,398830.7509,8340512.311,83.63789603,99690.51321,26.54584856,398700.201,8231115.549,82.56668849,99655.42063,29.36867902,398553.2535,8128698.76,81.56805429,-0.037292708,-1.108500253,-2.107134457
326,5,30394,LUX,4,2.5,,392,12,820,5,0.000131605,0.000132085,0.000147293,0.000164421,0.000131562,0.000132042,0.000147238,0.000164353,LUX5,99698.71608,13.11652626,498460.7891,7945478.733,79.69489523,99697.65203,13.16423295,498455.3496,7941681.56,79.65765891,99663.96736,14.67435879,498283.1509,7832415.348,78.58823561,99626.05195,16.3738776,498089.3251,7730145.506,77.59160736,-0.037236313,-1.106659621,-2.103287863
327,10,31086,LUX,4,2.95,,392,12,820,5,0.000128675,0.000129243,0.00014721,0.000167446,0.000128641,0.000129208,0.000147165,0.000167389,LUX10,99685.59956,12.82369053,498401.7092,7447017.944,74.70505245,99684.4878,12.88007667,498396.0348,7443226.21,74.66784828,99649.293,14.66491898,498216.4019,7334132.198,73.59944036,99609.67807,16.67354805,498014.2096,7232056.181,72.60395095,-0.037204174,-1.105612087,-2.101101498
328,15,32451,LUX,8,2.74,,392,12,820,5,0.000246526,0.00024829,0.00030417,0.000367108,0.000246388,0.000248151,0.000303961,0.000366804,LUX15,99672.77587,24.55820143,498308.3778,6948616.234,69.71428431,99671.60772,24.73360021,498302.1407,6944830.176,69.67711603,99634.62808,30.2850443,498104.6962,6835915.796,68.60983904,99593.00453,36.53111102,497882.4623,6734041.972,67.6156122,-0.03716828,-1.104445265,-2.098672107
329,20,33715,LUX,6,2.64,,392,12,820,5,0.000177962,0.000180594,0.000263926,0.000357785,0.000177888,0.000180517,0.000263762,0.000357483,LUX20,99648.21767,17.72618429,498199.2545,6450307.857,64.73079005,99646.87412,17.98794975,498191.919,6446528.035,64.69373065,99604.34304,26.27185763,497959.7136,6337811.099,63.62986699,99556.47341,35.58978667,497698.3752,6236159.509,62.63941756,-0.037059395,-1.100923057,-2.091372486
330,25,38940,LUX,12,3.24,,392,12,820,5,0.000308166,0.00031014,0.000372621,0.000442995,0.000307999,0.00030997,0.000372377,0.00044265,LUX25,99630.49148,30.68612755,498098.4498,5952108.602,59.7418372,99628.88617,30.88199765,498090.0785,5948336.116,59.70493443,99578.07118,37.08058084,497825.0941,5839851.386,58.64595806,99520.88363,44.05293429,497526.885,5738461.134,57.66087403,-0.03690277,-1.095879141,-2.080963168
331,30,42118,LUX,25,2.24,,392,12,820,5,0.00059357,0.000595965,0.000671791,0.000757195,0.0005926,0.000594986,0.000670548,0.000755616,LUX30,99599.80535,59.02280641,497836.1238,5454010.152,54.75924509,99598.00417,59.25944588,497826.4648,5450246.037,54.72244231,99540.9906,66.74697715,497520.7313,5342026.292,53.66659764,99476.83069,75.16626689,497176.6946,5240934.249,52.68497411,-0.036802781,-1.092647444,-2.074270983
332,35,41945,LUX,26,2.78,,392,12,820,5,0.000619859,0.000623026,0.00072331,0.000836261,0.000619008,0.000622166,0.00072215,0.000834712,LUX35,99540.78255,61.61649403,497567.1241,4956174.028,49.79038643,99538.74473,61.92958965,497556.2399,4952419.572,49.75368723,99474.24362,71.83536728,497211.7436,4844505.56,48.70110477,99401.66443,82.97172469,496824.1249,4743757.555,47.72311995,-0.036699196,-1.08928166,-2.067266478
333,40,43324,LUX,49,2.28,,392,12,820,5,0.001131013,0.001134861,0.001256707,0.001393944,0.001127544,0.001131368,0.001252426,0.001388679,LUX40,99479.16605,112.1671475,497090.7356,4458606.904,44.81950423,99476.81514,112.544913,497077.9535,4454863.333,44.78293084,99402.40826,124.4941353,496673.4172,4347293.817,43.73429068,99318.6927,137.9217789,496218.3163,4246933.43,42.76066583,-0.036573394,-1.085213557,-2.058838401
334,45,44711,LUX,77,2.77,,392,12,820,5,0.001722171,0.001728146,0.001917355,0.002130465,0.001715583,0.001721512,0.001909192,0.002120391,LUX45,99366.99891,170.4723025,496454.8413,3961516.169,39.86752355,99364.27022,171.0567832,496439.8945,3957785.379,39.83107177,99277.91412,189.5406222,495966.895,3850620.4,38.7862742,99180.77092,210.3019828,495434.8812,3750715.113,37.81695866,-0.036451772,-1.081249341,-2.050564891
335,50,40512,LUX,114,2.63,,392,12,820,5,0.002813981,0.002822784,0.003101547,0.003415523,0.002795339,0.002804025,0.003078915,0.003388097,LUX50,99196.5266,277.2878751,495325.4608,3465061.327,34.93127679,99193.21344,278.1402667,495306.8748,3461345.485,34.89498288,99088.3735,305.0846918,494718.8168,3354653.505,33.85516773,98970.46894,335.3215071,494057.6327,3255280.232,32.89142981,-0.036293912,-1.076109063,-2.039846981
336,55,34130,LUX,163,2.75,,392,12,820,5,0.004775857,0.004788007,0.005172762,0.005606118,0.004725083,0.004736976,0.00511325,0.005536284,LUX55,98919.23873,467.4015933,493544.5401,2969735.867,30.0218229,98915.07317,468.5582938,493521.1097,2966038.61,29.9857091,98783.28881,505.103695,492779.9607,2859934.688,28.95160429,98635.14743,546.0722152,491947.0747,2761222.599,27.99430701,-0.0361138,-1.070218613,-2.027515888
337,60,27906,LUX,224,2.55,,392,12,820,5,0.008026948,0.008043763,0.008576238,0.009175973,0.007872134,0.007888306,0.008399744,0.008974222,LUX60,98451.83714,775.0260595,490360.3718,2476191.326,25.15129629,98446.51488,776.5762384,490329.9626,2472517.5,25.11533804,98278.18511,825.5116115,489368.4221,2367154.727,24.08626822,98089.07522,880.2731593,488288.7068,2269275.525,23.13484473,-0.035958254,-1.065028071,-2.016451565
338,65,40752,LUX,274,2.63,,392,12,820,5,0.006723596,0.006738326,0.007204764,0.007730121,0.006618137,0.006632408,0.007083806,0.00759105,LUX65,97676.81108,646.438506,486851.9961,1985830.955,20.33062845,97669.93864,647.7868413,486814.4384,1982187.537,20.29475563,97452.6735,690.33586,485627.2715,1877786.305,19.26869974,97208.80206,737.9168952,484295.1473,1780986.818,18.32125055,-0.035872822,-1.061928711,-2.009377907
339,75,14935,LUX,490,2.61,,392,12,820,5,0.032808838,0.032916702,0.036332382,0.040179516,0.030423256,0.030515982,0.033429547,0.036659171,LUX75,97030.37257,2951.979844,478096.631,1498978.959,15.44855408,97022.1518,2960.7262,478034.6234,1495373.099,15.41269773,96762.33764,3234.721158,476080.7046,1392159.033,14.38740596,96470.88516,3536.542686,473902.0888,1296691.671,13.44127473,-0.035856352,-1.061148124,-2.007279357
340,80,21615.99,LUX,1992,14.14,,392,12,820,5,0.092154003,0.092458339,0.102095654,0.112950315,1,1,1,1,LUX80,94078.39273,94078.39273,1020882.328,1020882.328,10.8514006,94061.4256,94061.4256,1017338.476,1017338.476,10.81568208,93527.61648,93527.61648,916078.3288,916078.3288,9.794736178,92934.34248,92934.34248,822789.5819,822789.5819,8.853450296,-0.035718518,-1.056664425,-1.997950307
341,0,19713,LVA,91.01,0.06,,17,1,30,1,0.00461675,0.00461681,0.004617763,0.004618537,0.004596801,0.00459686,0.004597805,0.004598572,LVA0,100000,459.680142,99567.90067,8077142.195,80.77142195,100000,459.6860447,99567.89512,8077122.327,80.77122327,100000,459.7804876,99567.80634,8076804.469,80.76804469,100000,459.8572223,99567.73421,8076546.247,80.76546247,-0.000198678,-0.003377253,-0.005959474
342,1,81558,LVA,27,1.97,,17,1,30,4,0.000331053,0.000331059,0.000331151,0.000331225,0.00033083,0.000330836,0.000330928,0.000331003,LVA1,99540.31986,32.93096557,398094.4296,7977574.294,80.14414968,99540.31396,32.93153552,398094.4048,7977554.432,80.14395489,99540.21951,32.94065473,398094.0085,7977236.663,80.14083857,99540.14278,32.94806407,398093.6865,7976978.513,80.13830692,-0.000194787,-0.003311112,-0.005842759
343,5,101240,LVA,17,1.77,,17,1,30,5,0.000167918,0.000167919,0.000167938,0.000167953,0.000167827,0.000167828,0.000167847,0.000167862,LVA5,99507.38889,16.70000606,497483.0034,7579479.864,76.17002063,99507.38242,16.70012094,497482.9707,7579460.027,76.16982622,99507.27886,16.7019589,497482.447,7579142.654,76.16671606,99507.19471,16.70345223,497482.0214,7578884.826,76.16418942,-0.000194402,-0.003304568,-0.00583121
344,10,89805,LVA,19,2.4,,17,1,30,5,0.00021157,0.000211571,0.000211592,0.00021161,0.000211453,0.000211455,0.000211476,0.000211493,LVA10,99490.68889,21.03762408,497398.7466,7081996.861,71.18250904,99490.6823,21.03775596,497398.7133,7081977.056,71.18231469,99490.5769,21.03986611,497398.1808,7081660.207,71.17920539,99490.49126,21.04158061,497397.7482,7081402.805,71.17667945,-0.000194348,-0.003303648,-0.005829587
345,15,99633,LVA,34,3.06,,17,1,30,5,0.000341252,0.000341273,0.000341599,0.000341863,0.000341027,0.000341047,0.000341372,0.000341637,LVA15,99469.65126,33.92179961,497282.448,6584598.114,66.1970564,99469.64454,33.92382017,497282.4105,6584578.343,66.1968621,99469.53703,33.95614897,497281.8102,6584262.027,66.19375362,99469.44968,33.98241604,497281.3225,6584005.057,66.19122834,-0.000194297,-0.00330278,-0.005828055
346,20,143614,LVA,88,2.55,,17,1,30,5,0.000612754,0.000612795,0.000613452,0.000613987,0.000611835,0.000611876,0.000612532,0.000613064,LVA20,99435.72946,60.83827107,497029.5935,6087315.666,61.21859516,99435.72072,60.84233995,497029.5399,6087295.932,61.21840208,99435.58088,60.90744179,497028.6812,6086980.216,61.21531309,99435.46726,60.96033675,497027.9835,6086723.734,61.21280366,-0.000193078,-0.003282065,-0.005791501
347,25,149365,LVA,155.51,2.73,,17,1,30,5,0.001041141,0.001041219,0.001042473,0.001043492,0.001038686,0.001038764,0.001040012,0.001041026,LVA25,99374.89119,103.2193092,496640.1481,5590286.073,56.25451264,99374.87838,103.2270483,496640.0665,5590266.392,56.25432185,99374.67344,103.3508738,496638.7607,5589951.535,56.25126948,99374.50693,103.4514812,496637.6998,5589695.751,56.24878979,-0.00019079,-0.003243161,-0.00572285
