Age,Pop,CNTRY,deaths,ax,MID,LOW,HIGH,meanval,upperval,lowerval,countmeanval,countupperval,countlowerval,perdist,width,mx_base,mx_low,mx_mid,mx_high,qx_base,qx_low,qx_mid,qx_high,lx_base,dx_base,Lx_base,Tx_base,ex_base,lx_low,dx_low,Lx_low,Tx_low,ex_low,lx_mid,dx_mid,Lx_mid,Tx_mid,ex_mid,lx_high,dx_high,Lx_high,Tx_high,ex_high,DIF_LOW,DIF_MID,DIF_HIGH
60,225618.41999999998,IRL,1614,2.8,1566,476,4195,0.2557866402,0.3524777254,0.1586733471,7.0476213705,9.563068033,4.4771219546,0.03629403833620719,5,0.007153671229503336,0.0072302428243582,0.007405585341988037,0.007828498625335596,0.007042830620970827,0.007117035456372099,0.007286865630325886,0.007695953549414669,98301.56134570892,692.321246334801,489984.699986608,2797465.4623799296,28.45799623204098,98281.45113961335,699.4725724643303,489868.4160386452,2780322.6408399562,28.289393457269767,98235.42526143622,715.8283440180069,489602.3039503415,2743075.294686941,27.923483686121692,98124.55610557212,755.1620258454166,488961.42407100066,2663220.661727269,27.14122506563915,-0.16860277477121244,-0.5345125459192879,-1.3167711664018285
65,194318.16,IRL,2378,2.63,1566,476,4195,0.3945030404,0.5356389103,0.2293552167,7.0476213705,9.563068033,4.4771219546,0.05597676430963141,5,0.012237662192766749,0.012374782366256373,0.012688776040843959,0.013446105738541903,0.01189273413957869,0.01202219268353949,0.012318334177764277,0.013030848173640499,97609.24009937413,1160.84074206816,485295.0079381691,2307480.7623933214,23.63998285453425,97581.97856714901,1173.1493487752862,485129.5288791476,2290454.224801311,23.47210272258604,97519.59691741821,1201.2789837096286,484750.95339569927,2253472.9907365995,23.107898945120652,97369.3940797267,1268.8057910122886,483839.9006739344,2174259.2376562683,22.330006858992782,-0.16788013194820905,-0.532083909413597,-1.3099759955414676
70,141843.02,IRL,2839,2.69,1566,476,4195,0.6959832174,0.9267494442,0.39265548370000003,7.0476213705,9.563068033,4.4771219546,0.09875434289266066,5,0.020015084281200444,0.020346486328455968,0.02110536916775959,0.022935738878336855,0.019130584670155097,0.019433122136994167,0.020124243803990534,0.021781709973955482,96448.39935730597,1845.1142702058744,477979.7828223543,1822185.7544551524,18.892856352178764,96408.82921837372,1873.5245532852684,477716.3043737796,1805324.6959221633,18.725719527544083,96318.31793370859,1938.3333128882255,477114.0397157711,1768722.0373409002,18.36329864645507,96100.58828871441,2093.23514243128,475667.56826455577,1690419.336982334,17.590103943004152,-0.1671368246346816,-0.5295577057236933,-1.3027524091746123
75,107604.81999999999,IRL,3686,2.63,1566,476,4195,1.1557326253,1.5912936124000001,0.6413385427,7.0476213705,9.563068033,4.4771219546,0.1639890346745466,5,0.0342549711063129,0.03498039196111368,0.03664154475887177,0.0406481233875929,0.031682823818057045,0.03230240831803457,0.0337138209986317,0.03707633557935953,94603.2850871001,2997.299214024016,465912.82629826356,1344205.9716327982,14.208872032247125,94535.30466508845,3053.7180117614853,465439.2116375675,1327608.3915483835,14.043519468750013,94379.98462082035,3181.90990735995,464358.7966236587,1291607.997625129,13.685189744565804,94007.35314628313,3485.448172178953,461776.2535633516,1214751.7687177784,12.921880342993227,-0.16535256349711247,-0.5236822876813214,-1.2869916892538988
80,137737.28,IRL,14366,14.18,1566,476,4195,3.6836251456,4.9429989304,2.4998550907,7.0476213705,9.563068033,4.4771219546,0.5226763686566581,5,0.10430001231329673,0.10610630579811485,0.11024256608897988,0.12021892233180936,1,1,1,1,91605.98587307608,91605.98587307608,878293.1453345346,878293.1453345346,9.587726576639287,91481.58665332696,91481.58665332696,862169.1799108161,862169.1799108161,9.424510564929747,91198.0747134604,91198.0747134604,827249.2010014704,827249.2010014704,9.070906415520769,90521.90497410418,90521.90497410418,752975.5151544268,752975.5151544268,8.318158078642206,-0.16321601170954025,-0.5168201611185186,-1.2695684979970814
0,4113,ISL,3,0.15,3,1,5,0.040421971099999995,0.0645873792,0.0259303193,11.7355134154,16.9020706355,8.0017203582,0.003444414374487955,1,7.293946024799417e-4,7.302320482310936e-4,7.319069397333975e-4,7.335818312357014e-4,7.289426686591099e-4,7.297790763718528e-4,7.314518882272841e-4,7.331246953226604e-4,1e5,72.89426686591098,99938.03987316397,8770544.02518064,87.7054402518064,1e5,72.97790763718528,99937.9687785084,8770101.324948722,87.70101324948722,1e5,73.14518882272841,99937.82658950068,8769216.965789523,87.692169657895235,1e5,73.31246953226604,99937.68440089757,8768333.992052592,87.68333992052592,-0.004427002319175699,-0.013270593911158812,-0.02210033128046973
1,17732,ISL,5,2.28,3,1,5,0.0179428798,0.029448168,0.0110936401,11.7355134154,16.9020706355,8.0017203582,0.001528938629685715,4,2.8197608842770133e-4,2.8206231325455025e-4,2.822347629082482e-4,2.824072125619461e-4,2.818393966382197e-4,2.81925537875219e-4,2.8209782027260313e-4,2.822701025678342e-4,99927.10573313409,28.163395187630094,399659.9818928136,8670605.985307476,86.76930970524901,99927.02209236282,28.17197945165828,399659.63256479445,8670163.356170215,86.76495280882442,99926.85481117727,28.18914792892999,399658.9339102713,8669279.139200022,86.75624941444994,99926.68753046774,28.20631633848905,399658.2352577687,8668396.307651695,86.74755985490556,-0.004356896424596357,-0.013060290799074892,-0.021749850343454113
5,23408,ISL,1,3.5,3,1,5,0.013781201,0.0217271401,0.0101128539,11.7355134154,16.9020706355,8.0017203582,0.0011743159853505457,5,4.2720437457279566e-5,4.277060474988682e-5,4.287093933510132e-5,4.2971273920315825e-5,4.2717700079027746e-5,4.276786093897249e-5,4.2868182636215515e-5,4.296850430326328e-5,99898.94233794646,4.2674530570044835,499488.3105101468,8270946.003414663,82.79312883448773,99898.85011291117,4.272460129592241,499487.8418743614,8270503.7236054195,82.78877799151483,99898.66566324834,4.2824742447663615,499486.90460487455,8269620.205289751,82.7800867047222,99898.48121412924,4.292488319938778,499485.96733816626,8268738.072393927,82.7714092536617,-0.00435084297289734,-0.013042129765537425,-0.021719580826029983
10,21287,ISL,1,0.5,3,1,5,0.018187075900000002,0.029029978499999998,0.0135120761,11.7355134154,16.9020706355,8.0017203582,0.0015497469310659982,5,4.697702823319397e-5,4.7049830738528955e-5,4.719543574919894e-5,4.7341040759868936e-5,4.696709954676749e-5,4.703987125761611e-5,4.718541453629872e-5,4.7330957624295504e-5,99894.67488488946,4.691763139510577,499452.2614903195,7771457.692904515,77.79651619928403,99894.57765278156,4.69902807212078,499451.7426375833,7771015.8817310585,77.79216914797853,99894.38318900358,4.713557880621004,499450.7049345551,7770133.300684877,77.78348544365622,99894.1887258093,4.728087613494658,499449.66723478574,7769252.105055761,77.77481557391583,-0.004347051305501282,-0.013030755627809754,-0.02170062536819728
15,22121,ISL,8,2.84,3,1,5,0.0595083749,0.1045623213,0.0386760793,11.7355134154,16.9020706355,8.0017203582,0.005070794331154678,5,3.6164730346729355e-4,3.61876533354331e-4,3.623349931284058e-4,3.6279345290248064e-4,3.6136502022740704e-4,3.615938922908065e-4,3.6205163573819956e-4,3.6250937827972044e-4,99889.98312174994,36.096745771306516,499371.9466378837,7272005.431414196,72.80014676297205,99889.87862470945,36.119570012364925,499371.3748523205,7271564.1390934745,72.7958051327007,99889.66963112296,36.165218283296426,499370.2312841229,7270682.595750322,72.78713226903065,99889.4606381958,36.210866272648964,499369.0877198301,7269802.437820975,72.77847323805794,-0.004341630271341046,-0.013014493941398086,-0.02167352491410668
20,24886,ISL,9,2.67,3,1,5,0.0921727076,0.1489582054,0.0616234622,11.7355134154,16.9020706355,8.0017203582,0.00785416916477176,5,3.616491199871414e-4,3.6196472591677135e-4,3.625959377760313e-4,3.632271496352913e-4,3.613446356582114e-4,3.6165971014196527e-4,3.622898577204842e-4,3.6292000344702465e-4,99853.88637597863,36.08166619158444,499185.3615976668,6772633.4847763125,67.82543705184791,99853.75905469708,36.113081556307385,499184.6517934592,6772192.764241154,67.8211098746071,99853.50441283965,36.17591190661942,499183.2321894559,6771312.364466199,67.81246591477174,99853.24977192316,36.238741751422964,499181.812591335,6770433.350101145,67.8038357846703,-0.0043271772408104425,-0.012971137076178252,-0.02160126717761557
25,24370,ISL,13,2.29,3,1,5,0.088281061,0.1410862194,0.0589804284,11.7355134154,16.9020706355,8.0017203582,0.007522556353107878,5,5.334427574887156e-4,5.337514385044361e-4,5.343688005358771e-4,5.34986162567318e-4,5.326727099068518e-4,5.329805001200382e-4,5.335960790037986e-4,5.342116558307511e-4,99817.80470978706,53.17022053171519,498944.9322512944,6273448.123178646,62.84898912992763,99817.64597314077,53.20085887156949,498944.0555381619,6273008.112447695,62.844680930821134,99817.32850093304,53.26213510473199,498942.3021185313,6272129.132276743,62.83607492278371,99817.01103017174,53.323410742504386,498940.54870774643,6271251.53750981,62.82748273853037,-0.004308199106496602,-0.012914207143921885,-0.02150639139725996
30,23109,ISL,17,2.51,3,1,5,0.1111944825,0.1716237171,0.07475254049999999,11.7355134154,16.9020706355,8.0017203582,0.009475041999788807,5,7.356441213380068e-4,7.360541365701583e-4,7.368741670344613e-4,7.376941974987643e-4,7.34299066187558e-4,7.347075830265744e-4,7.355246142067681e-4,7.36341642056527e-4,99764.63448925535,73.25707794400324,498640.76232219615,5774503.190927351,57.881264442955136,99764.4451142692,73.29769434189207,498639.71431243466,5774064.056909533,57.876972605781326,99764.0663658283,73.37892642542427,498637.61830234225,5773186.830158211,57.868399319132735,99763.68761942923,73.46015755930493,498635.52230482345,5772310.988802063,57.859839852971625,-0.004291837173809654,-0.012865123822400903,-0.0214245899835106
35,22431,ISL,19,2.56,3,1,5,0.12855765930000002,0.2030637018,0.0881382073,11.7355134154,16.9020706355,8.0017203582,0.01095458330193713,5,8.470420400338817e-4,8.475304080648182e-4,8.485071441266912e-4,8.494838801885642e-4,8.452949990568287e-4,8.457813540494582e-4,8.467540605646052e-4,8.477267624529641e-4,99691.37741131133,84.26862277486836,498251.271616986,5275862.428605155,52.92195338858401,99691.14741992729,84.31691365157026,498250.0038303266,5275424.342597099,52.91768104920611,99690.68743940289,84.41349438979128,498247.46827070334,5274549.21185587,52.90914675517722,99690.22746186992,84.51007377445056,498244.9327293399,5273675.46649724,52.90062627767947,-0.004272339377898504,-0.012806633406789558,-0.02132711090453654
40,21721,ISL,16,2.61,3,1,5,0.1819296552,0.2887505003,0.1233615784,11.7355134154,16.9020706355,8.0017203582,0.015502487940686234,5,7.366143363565213e-4,7.373280460356653e-4,7.387554653939533e-4,7.401828847522411e-4,7.353197997724186e-4,7.36031001877623e-4,7.374533988219944e-4,7.388757860783979e-4,99607.10878853647,73.24307929029615,497860.4929831785,4777611.156988169,47.96456011117564,99606.83050627573,73.3137152513887,497858.9327519279,4777174.338766772,47.960308690534895,99606.27394501309,73.45498526474456,497855.8123102827,4776301.7435851665,47.951816230189365,99605.71738809547,73.59625273303178,497852.6918964454,4775430.5337679,47.943337581328876,-0.004251420640748904,-0.0127438809862781,-0.021222529846767202
45,20567,ISL,28,3.18,3,1,5,0.2541598792,0.3764786061,0.1734689306,11.7355134154,16.9020706355,8.0017203582,0.021657329356078885,5,0.0013614041911800456,0.0013624572047141576,0.0013645632317823813,0.001366669258850605,0.00135803930165739,0.0013590871142982657,0.001361182727561165,0.0013632783247990814,99533.86570924617,135.17090147904509,497423.31750553905,4279750.664004991,42.997934758274184,99533.51679102435,135.27472011147125,497421.38396451884,4279315.406014844,42.99371250992249,99532.81895974834,135.4823539934819,497417.51691447356,4278445.931274883,42.985278383455736,99532.12113536244,135.68998336511615,497413.6499070877,4277577.841871454,42.9768580542356,-0.004222248351695157,-0.012656374818448057,-0.021076704038584637
50,21649,ISL,41,2.85,3,1,5,0.319495839,0.4875559171,0.2183988547,11.7355134154,16.9020706355,8.0017203582,0.027224700589642683,5,0.0018938519100189385,0.0018951094600484846,0.0018976245601075765,0.0019001396601666689,0.001886171830253736,0.0018874191981966884,0.0018899139139295187,0.0018924086027919467,99398.69480776714,187.4830181103987,496590.3855498984,3782327.3464994514,38.05208261350224,99398.24207091288,187.60615035164273,496587.8571313083,3781894.0220503253,38.047896454267665,99397.33660575486,187.85240945875196,496582.800348438,3781028.41436041,38.039534493336696,99396.43115199731,188.09866139885716,496577.74363797903,3780164.191964367,38.03118631275331,-0.004186159234578213,-0.012548120165547516,-0.02089630074893023
55,21030,ISL,84,2.62,3,1,5,0.3798166655,0.5704359318,0.2624694936,11.7355134154,16.9020706355,8.0017203582,0.03236472509175297,5,0.003994293865905849,0.003995832844749965,0.003998910802438196,0.004001988760126428,0.003956680006330688,0.003958190131354304,0.003961210348526975,0.003964230521867694,99211.21178965674,392.5470180919743,495121.7970452248,3285736.960949553,33.11860526324211,99210.63592056122,392.6945600261502,495118.5665499439,3285306.164919017,33.11445526414717,99209.484196296107,392.98963547039153,495112.10564906104,3284445.6140119717,33.10616561127725,99208.33249059846,393.28469968282883,495105.6448677472,3283586.448326388,33.097889722494415,-0.0041499990949418475,-0.012439651964861298,-0.02071554074769466
60,18032,ISL,107,2.68,3,1,5,0.42964196379999997,0.6494684931,0.289274849,11.7355134154,16.9020706355,8.0017203582,0.036610410519935126,5,0.005933895297249334,0.00593592559951863,0.005939986204057221,0.0059440468085958115,0.005853314836129065,0.005855290361870817,0.005859241358281337,0.005863192281262922,98818.66477156477,578.4167565938646,492751.39698252606,2790615.1639043284,28.239757846913676,98817.94136053507,578.6077396282566,492747.33684673783,2790187.598369073,28.23563777947099,98816.49456082571,578.9896918111729,492739.2167191267,2789333.5083629107,28.22740799255896,98815.04779091563,579.3716254803234,492731.0967834638,2788480.803458641,28.219191973259303,-0.004120067442684672,-0.012349854354717138,-0.020565873654373235
65,15045,ISL,161,2.73,3,1,5,0.5420681009,0.8048071232,0.3773064145,11.7355134154,16.9020706355,8.0017203582,0.046190403582059544,5,0.010701229644400134,0.010704299794189569,0.01071044009376844,0.010716580393347313,0.01044744255042189,0.010450368785588988,0.010456221136465703,0.010462073328071204,98240.2480149709,1026.3593472756065,488871.4043565389,2297863.7669218024,23.390248023107894,98239.33362090682,1026.6372655889875,488866.2015116471,2297440.2615223355,23.386154779793877,98237.50486901456,1027.1930748050424,488855.7960652654,2296594.2916437844,23.377978651900403,98235.6761654353,1027.748847475441,488845.3909434073,2295749.706675177,23.369816305931302,-0.004093243314017059,-0.012269371207491275,-0.0204317171765922
70,11151,ISL,237,2.84,3,1,5,0.8858933417,1.2390754911,0.6300673523,11.7355134154,16.9020706355,8.0017203582,0.07548824753908773,5,0.021253699219800914,0.02126046885907444,0.02127400813762149,0.021287547416168544,0.02032081159778169,0.020326999913949546,0.020339376027208807,0.02035175144841451,97213.8886676953,1975.4651163039605,481802.4386872599,1808992.3625652632,18.608373632176296,97212.69635531784,1976.0424704493491,481795.23004041857,1808574.0600106881,18.60429890145469,97210.31179420951,1977.1970853046384,481780.81326678954,1807738.4955785188,18.596159833387137,97207.92731795987,1978.3515755906624,481766.3971865235,1806904.3157317697,18.588034593326125,-0.004074730721605135,-0.012213798789158403,-0.020339038850170965
75,7718,ISL,251,2.68,3,1,5,1.5450815135,2.2275781522,1.0630659743,11.7355134154,16.9020706355,8.0017203582,0.13165862104272807,5,0.03252137859549106,0.032538437240352776,0.03257255453007621,0.03260667181979964,0.030239797983692196,0.030254546503062252,0.030284040285729005,0.030313529727763272,95238.42355139134,2879.9906884793872,469510.53935968457,1327189.9238780034,13.935446161200286,95236.65388486847,2881.3417737557975,469498.55650922895,1326778.8299702697,13.93138855523223,95233.11470890488,2884.043482379927,469474.5926654029,1325957.6823117293,13.923283790147254,95229.5757423692,2886.744575228593,469450.63129731565,1325137.9185452461,13.915192924204854,-0.004057605968055711,-0.012162371053031862,-0.02025323699543158
80,12146.64,ISL,1308,13.69,3,1,5,6.6273790435,9.343833589800001,4.4814873037,11.7355134154,16.9020706355,8.0017203582,0.5647285132666784,5,0.10768410029440241,0.10773059286463307,0.10782357800509441,0.10791656314555576,1,1,1,1,92358.43286291197,92358.43286291197,857679.3845183188,857679.3845183188,9.286422018348624,92355.31211111268,92355.31211111268,857280.2734610407,857280.2734610407,9.282414339411757,92349.07122652495,92349.07122652495,856483.0896463264,856483.0896463264,9.274409349991634,92342.8311671406,92342.8311671406,855687.2872479305,855687.2872479305,9.266418155396773,-0.004007678936867265,-0.012012668356989664,-0.020003862951851303
